time,entry,sl,tp,trailing_sl,risk_pips,spread,exit_price,exit_time,status,exit_rr,exit_type,balance_before,risk_amount,risky_ticks,profit,balance_after,withdrawal,total_withdrawn,investment,total_invested,total_equity,direction,duration,pips
2025-02-10 00:25:00+00:00,6037.7,6035.8,6041.499999999999,6042.150000000001,1.9,0.7,6042.150000000001,2025-02-10 00:35:00+00:00,win,2.342105263158726,TSL,"$8,150.34",$407.52,1.8999999999996362,$954.45,"$9,104.79",$0.00,"$3,450.00",$0.00,"$10,000.00","$12,554.79",bullish,0 days 00:10:00,4.450000000000728
2025-02-10 01:55:00+00:00,6042.0,6041.4,6043.200000000001,,0.6,0.5,6041.4,2025-02-10 02:00:00+00:00,loss,-1.0,SL,"$9,104.79",$455.24,0.6000000000003638,$-455.24,"$8,649.55",$0.00,"$3,450.00",$0.00,"$10,000.00","$12,099.55",bullish,0 days 00:05:00,-0.6000000000003638
2025-02-10 02:20:00+00:00,6040.5,6039.4,6042.700000000001,,1.1,0.5,6039.4,2025-02-10 02:25:00+00:00,loss,-1.0,SL,"$8,649.55",$432.48,1.1000000000003638,$-432.48,"$8,217.07",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,667.07",bullish,0 days 00:05:00,-1.1000000000003638
2025-02-10 02:30:00+00:00,6041.0,6039.2,6044.6,6040.1,1.8,0.7,6040.1,2025-02-10 03:15:00+00:00,loss,-0.49999999999974737,TSL,"$8,217.07",$410.85,1.800000000000182,$-205.43,"$8,011.65",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,461.65",bullish,0 days 00:45:00,-0.8999999999996362
2025-02-10 07:25:00+00:00,6042.5,6040.8,6045.9,,1.7,0.5,6040.8,2025-02-10 07:35:00+00:00,loss,-1.0,SL,"$8,011.65",$400.58,1.699999999999818,$-400.58,"$7,611.06",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,061.06",bullish,0 days 00:10:00,-1.699999999999818
2025-02-10 08:05:00+00:00,6044.0,6041.0,6050.0,6042.5,3.0,0.5,6042.5,2025-02-10 08:30:00+00:00,loss,-0.5,TSL,"$7,611.06",$380.55,3.0,$-190.28,"$7,420.79",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,870.79",bullish,0 days 00:25:00,-1.5
2025-02-10 10:20:00+00:00,6051.2,6049.0,6055.599999999999,6050.5,2.2,0.7,6050.5,2025-02-10 11:00:00+00:00,loss,-0.31818181818176183,TSL,"$7,420.79",$371.04,2.199999999999818,$-118.06,"$7,302.73",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,752.73",bullish,0 days 00:40:00,-0.6999999999998181
2025-02-10 11:05:00+00:00,6052.0,6047.8,6060.4,6057.9,4.2,0.5,6057.9,2025-02-10 14:15:00+00:00,win,1.404761904761879,TSL,"$7,302.73",$365.14,4.199999999999818,$512.93,"$7,815.66",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,265.66",bullish,0 days 03:10:00,5.899999999999636
2025-02-10 14:40:00+00:00,6050.2,6047.8,6054.999999999999,,2.4,0.4,6047.8,2025-02-10 14:50:00+00:00,loss,-1.0,SL,"$7,815.66",$390.78,2.399999999999636,$-390.78,"$7,424.88",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,874.88",bullish,0 days 00:10:00,-2.399999999999636
2025-02-10 14:55:00+00:00,6052.7,6047.8,6062.499999999999,6063.85,4.9,0.4,6063.85,2025-02-10 16:15:00+00:00,win,2.275510204081913,TSL,"$7,424.88",$371.24,4.899999999999636,$844.77,"$8,269.65",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,719.65",bullish,0 days 01:20:00,11.150000000000546
2025-02-10 16:30:00+00:00,6061.8,6064.5,6056.400000000001,6063.049999999999,2.7,0.4,6063.049999999999,2025-02-10 16:55:00+00:00,loss,-0.4629629629626573,TSL,"$8,269.65",$413.48,2.699999999999818,$-191.43,"$8,078.22",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,528.22",bearish,0 days 00:25:00,-1.2499999999990905
2025-02-10 19:05:00+00:00,6068.7,6065.2,6075.7,6069.65,3.5,0.4,6069.65,2025-02-10 20:35:00+00:00,win,0.27142857142851945,TSL,"$8,078.22",$403.91,3.5,$109.63,"$8,187.85",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,637.85",bullish,0 days 01:30:00,0.9499999999998181
2025-02-10 20:55:00+00:00,6068.8,6065.1,6076.2,,3.7,0.4,6065.1,2025-02-10 21:10:00+00:00,loss,-1.0,SL,"$8,187.85",$409.39,3.699999999999818,$-409.39,"$7,778.46",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,228.46",bullish,0 days 00:15:00,-3.699999999999818
2025-02-11 04:00:00+00:00,6056.0,6056.6,6054.799999999999,,0.6,0.5,6056.6,2025-02-11 04:05:00+00:00,loss,-1.0,SL,"$7,778.46",$388.92,0.6000000000003638,$-388.92,"$7,389.54",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,839.54",bearish,0 days 00:05:00,-0.6000000000003638
2025-02-11 06:05:00+00:00,6057.3,6056.3,6059.3,,1.0,0.5,6056.3,2025-02-11 06:10:00+00:00,loss,-1.0,SL,"$7,389.54",$369.48,1.0,$-369.48,"$7,020.06",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,470.06",bullish,0 days 00:05:00,-1.0
2025-02-11 08:20:00+00:00,6054.0,6055.2,6051.6,6053.799999999999,1.2,0.7,6053.799999999999,2025-02-11 08:35:00+00:00,win,0.16666666666729826,TSL,"$7,020.06",$351.00,1.199999999999818,$58.50,"$7,078.56",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,528.56",bearish,0 days 00:15:00,0.2000000000007276
2025-02-11 08:45:00+00:00,6055.5,6056.8,6052.9,,1.3,0.5,6056.8,2025-02-11 08:50:00+00:00,loss,-1.0,SL,"$7,078.56",$353.93,1.300000000000182,$-353.93,"$6,724.63",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,174.63",bearish,0 days 00:05:00,-1.300000000000182
2025-02-11 09:05:00+00:00,6055.3,6056.2,6053.500000000001,,0.9,0.7,6056.2,2025-02-11 09:10:00+00:00,loss,-1.0,SL,"$6,724.63",$336.23,0.8999999999996362,$-336.23,"$6,388.40",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,838.40",bearish,0 days 00:05:00,-0.8999999999996362
2025-02-11 10:10:00+00:00,6049.8,6049.0,6051.400000000001,6052.6,0.8,0.5,6052.6,2025-02-11 10:20:00+00:00,win,3.4999999999994316,TSL,"$6,388.40",$319.42,0.8000000000001819,"$1,117.97","$7,506.37",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,956.37",bullish,0 days 00:10:00,2.800000000000182
2025-02-11 10:45:00+00:00,6050.3,6048.8,6053.3,,1.5,0.5,6048.8,2025-02-11 10:50:00+00:00,loss,-1.0,SL,"$7,506.37",$375.32,1.5,$-375.32,"$7,131.05",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,581.05",bullish,0 days 00:05:00,-1.5
2025-02-11 12:05:00+00:00,6050.8,6056.2,6040.000000000001,,5.4,0.5,6056.2,2025-02-11 12:45:00+00:00,loss,-1.0,SL,"$7,131.05",$356.55,5.399999999999636,$-356.55,"$6,774.50",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,224.50",bearish,0 days 00:40:00,-5.399999999999636
2025-02-11 12:55:00+00:00,6053.0,6056.2,6046.6,6046.0,3.2,0.5,6046.0,2025-02-11 14:00:00+00:00,win,2.1875000000001243,TSL,"$6,774.50",$338.72,3.199999999999818,$740.96,"$7,515.46",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,965.46",bearish,0 days 01:05:00,7.0
2025-02-11 14:05:00+00:00,6046.3,6039.8,6059.3,6063.55,6.5,0.5,6063.55,2025-02-11 16:55:00+00:00,win,2.6538461538461537,TSL,"$7,515.46",$375.77,6.5,$997.24,"$8,512.70",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,962.70",bullish,0 days 02:50:00,17.25
2025-02-11 17:25:00+00:00,6063.8,6065.3,6060.8,,1.5,0.4,6065.3,2025-02-11 17:30:00+00:00,loss,-1.0,SL,"$8,512.70",$425.64,1.5,$-425.64,"$8,087.07",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,537.07",bearish,0 days 00:05:00,-1.5
2025-02-11 17:40:00+00:00,6063.9,6061.9,6067.9,,2.0,0.4,6061.9,2025-02-11 17:50:00+00:00,loss,-1.0,SL,"$8,087.07",$404.35,2.0,$-404.35,"$7,682.72",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,132.72",bullish,0 days 00:10:00,-2.0
2025-02-11 17:55:00+00:00,6061.6,6059.4,6066.000000000002,,2.2,0.4,6059.4,2025-02-11 18:00:00+00:00,loss,-1.0,SL,"$7,682.72",$384.14,2.2000000000007276,$-384.14,"$7,298.58",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,748.58",bullish,0 days 00:05:00,-2.2000000000007276
2025-02-11 18:05:00+00:00,6060.4,6058.7,6063.799999999999,6059.65,1.7,0.4,6059.65,2025-02-11 18:10:00+00:00,loss,-0.4411764705882825,TSL,"$7,298.58",$364.93,1.699999999999818,$-161.00,"$7,137.58",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,587.58",bullish,0 days 00:05:00,-0.75
2025-02-11 18:25:00+00:00,6062.2,6065.2,6056.2,,3.0,0.4,6065.2,2025-02-11 18:30:00+00:00,loss,-1.0,SL,"$7,137.58",$356.88,3.0,$-356.88,"$6,780.70",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,230.70",bearish,0 days 00:05:00,-3.0
2025-02-11 18:50:00+00:00,6073.2,6076.7,6066.2,6073.65,3.5,0.4,6073.65,2025-02-11 19:35:00+00:00,loss,-0.1285714285713766,TSL,"$6,780.70",$339.04,3.5,$-43.59,"$6,737.11",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,187.11",bearish,0 days 00:45:00,-0.4499999999998181
2025-02-11 19:45:00+00:00,6080.0,6082.2,6075.6,6078.699999999999,2.2,0.4,6078.699999999999,2025-02-11 20:30:00+00:00,win,0.5909090909096358,TSL,"$6,737.11",$336.86,2.199999999999818,$199.05,"$6,936.16",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,386.16",bearish,0 days 00:45:00,1.3000000000010914
2025-02-11 20:55:00+00:00,6072.0,6075.2,6065.6,,3.2,0.4,6075.2,2025-02-11 21:00:00+00:00,loss,-1.0,SL,"$6,936.16",$346.81,3.199999999999818,$-346.81,"$6,589.35",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,039.35",bearish,0 days 00:05:00,-3.199999999999818
2025-02-11 23:00:00+00:00,6074.4,6075.0,6073.199999999999,,0.6,0.5,6075.0,2025-02-11 23:05:00+00:00,loss,-1.0,SL,"$6,589.35",$329.47,0.6000000000003638,$-329.47,"$6,259.89",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,709.89",bearish,0 days 00:05:00,-0.6000000000003638
2025-02-11 23:35:00+00:00,6076.0,6077.0,6074.0,,1.0,0.5,6077.0,2025-02-11 23:40:00+00:00,loss,-1.0,SL,"$6,259.89",$312.99,1.0,$-312.99,"$5,946.89",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,396.89",bearish,0 days 00:05:00,-1.0
2025-02-12 00:10:00+00:00,6075.5,6077.2,6072.1,,1.7,0.5,6077.2,2025-02-12 00:20:00+00:00,loss,-1.0,SL,"$5,946.89",$297.34,1.699999999999818,$-297.34,"$5,649.55",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,099.55",bearish,0 days 00:10:00,-1.699999999999818
2025-02-12 01:15:00+00:00,6076.0,6076.9,6074.200000000001,6075.349999999999,0.9,0.5,6075.349999999999,2025-02-12 01:25:00+00:00,win,0.7222222222231205,TSL,"$5,649.55",$282.48,0.8999999999996362,$204.01,"$5,853.56",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,303.56",bearish,0 days 00:10:00,0.6500000000005457
2025-02-12 01:45:00+00:00,6077.0,6077.9,6075.200000000001,,0.9,0.5,6077.9,2025-02-12 01:50:00+00:00,loss,-1.0,SL,"$5,853.56",$292.68,0.8999999999996362,$-292.68,"$5,560.88",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,010.88",bearish,0 days 00:05:00,-0.8999999999996362
2025-02-12 02:35:00+00:00,6077.2,6077.8,6075.999999999999,6074.900000000001,0.6,0.5,6074.900000000001,2025-02-12 03:15:00+00:00,win,3.8333333333297963,TSL,"$5,560.88",$278.04,0.6000000000003638,"$1,065.84","$6,626.72",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,076.72",bearish,0 days 00:40:00,2.2999999999992724
2025-02-12 06:05:00+00:00,6069.2,6070.0,6067.599999999999,,0.8,0.5,6070.0,2025-02-12 06:15:00+00:00,loss,-1.0,SL,"$6,626.72",$331.34,0.8000000000001819,$-331.34,"$6,295.38",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,745.38",bearish,0 days 00:10:00,-0.8000000000001819
2025-02-12 08:05:00+00:00,6074.7,6075.7,6072.7,6073.3,1.0,0.5,6073.3,2025-02-12 08:30:00+00:00,win,1.3999999999996362,TSL,"$6,295.38",$314.77,1.0,$440.68,"$6,736.06",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,186.06",bearish,0 days 00:25:00,1.3999999999996362
2025-02-12 09:25:00+00:00,6062.7,6058.4,6071.3,6071.75,4.3,0.7,6071.75,2025-02-12 13:30:00+00:00,win,2.104651162790651,TSL,"$6,736.06",$336.80,4.300000000000182,$708.85,"$7,444.91",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,894.91",bullish,0 days 04:05:00,9.050000000000182
2025-02-12 13:35:00+00:00,6020.2,6078.2,5904.2,,58.0,0.5,6078.2,2025-02-13 15:00:00+00:00,loss,-1.0,SL,"$7,444.91",$372.25,58.0,$-372.25,"$7,072.67",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,522.67",bearish,1 days 01:25:00,-58.0
2025-02-13 15:05:00+00:00,6073.1,6080.0,6059.300000000001,,6.9,0.4,6080.0,2025-02-13 15:15:00+00:00,loss,-1.0,SL,"$7,072.67",$353.63,6.899999999999636,$-353.63,"$6,719.03",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,169.03",bearish,0 days 00:10:00,-6.899999999999636
2025-02-13 16:55:00+00:00,6085.3,6091.3,6073.3,,6.0,0.4,6091.3,2025-02-13 17:45:00+00:00,loss,-1.0,SL,"$6,719.03",$335.95,6.0,$-335.95,"$6,383.08",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,833.08",bearish,0 days 00:50:00,-6.0
2025-02-13 17:55:00+00:00,6087.6,6092.3,6078.200000000001,6083.049999999999,4.7,0.4,6083.049999999999,2025-02-13 18:20:00+00:00,win,0.9680851063832484,TSL,"$6,383.08",$319.15,4.699999999999818,$308.97,"$6,692.05",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,142.05",bearish,0 days 00:25:00,4.550000000001091
2025-02-13 18:30:00+00:00,6084.6,6086.5,6080.800000000001,,1.9,0.4,6086.5,2025-02-13 18:35:00+00:00,loss,-1.0,SL,"$6,692.05",$334.60,1.8999999999996362,$-334.60,"$6,357.45",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,807.45",bearish,0 days 00:05:00,-1.8999999999996362
2025-02-13 18:45:00+00:00,6085.8,6091.4,6074.600000000001,,5.6,0.4,6091.4,2025-02-13 18:55:00+00:00,loss,-1.0,SL,"$6,357.45",$317.87,5.599999999999454,$-317.87,"$6,039.57",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,489.57",bearish,0 days 00:10:00,-5.599999999999454
2025-02-14 05:45:00+00:00,6123.6,6122.2,6126.4000000000015,,1.4,0.5,6122.2,2025-02-14 05:50:00+00:00,loss,-1.0,SL,"$6,039.57",$301.98,1.4000000000005457,$-301.98,"$5,737.60",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,187.60",bullish,0 days 00:05:00,-1.4000000000005457
2025-02-14 06:20:00+00:00,6123.9,6124.6,6122.499999999998,6123.850000000001,0.7,0.5,6123.850000000001,2025-02-14 06:30:00+00:00,win,0.07142857142615848,TSL,"$5,737.60",$286.88,0.7000000000007276,$20.49,"$5,758.09",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,208.09",bearish,0 days 00:10:00,0.04999999999836291
2025-02-14 06:55:00+00:00,6123.9,6123.2,6125.299999999999,6128.35,0.7,0.5,6128.35,2025-02-14 07:15:00+00:00,win,6.357142857145549,TSL,"$5,758.09",$287.90,0.6999999999998181,"$1,830.25","$7,588.34",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,038.34",bullish,0 days 00:20:00,4.450000000000728
2025-02-14 08:05:00+00:00,6125.1,6123.2,6128.9000000000015,,1.9,0.5,6123.2,2025-02-14 08:10:00+00:00,loss,-1.0,SL,"$7,588.34",$379.42,1.9000000000005457,$-379.42,"$7,208.92",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,658.92",bullish,0 days 00:05:00,-1.9000000000005457
2025-02-14 10:55:00+00:00,6112.4,6110.4,6116.4,,2.0,0.5,6110.4,2025-02-14 11:00:00+00:00,loss,-1.0,SL,"$7,208.92",$360.45,2.0,$-360.45,"$6,848.47",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,298.47",bullish,0 days 00:05:00,-2.0
2025-02-14 13:35:00+00:00,6113.6,6109.6,6121.6,6121.6,4.0,0.5,6121.6,2025-02-14 15:15:00+00:00,win,2.0,TSL,"$6,848.47",$342.42,4.0,$684.85,"$7,533.32",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,983.32",bullish,0 days 01:40:00,8.0
2025-02-14 15:30:00+00:00,6120.4,6123.8,6113.5999999999985,,3.4,0.4,6123.8,2025-02-14 15:50:00+00:00,loss,-1.0,SL,"$7,533.32",$376.67,3.4000000000005457,$-376.67,"$7,156.65",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,606.65",bearish,0 days 00:20:00,-3.4000000000005457
2025-02-14 15:55:00+00:00,6122.9,6123.8,6121.0999999999985,,0.9,0.4,6123.8,2025-02-14 16:00:00+00:00,loss,-1.0,SL,"$7,156.65",$357.83,0.9000000000005457,$-357.83,"$6,798.82",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,248.82",bearish,0 days 00:05:00,-0.9000000000005457
2025-02-14 17:35:00+00:00,6112.6,6109.6,6118.6,,3.0,0.4,6109.6,2025-02-14 17:40:00+00:00,loss,-1.0,SL,"$6,798.82",$339.94,3.0,$-339.94,"$6,458.88",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,908.88",bullish,0 days 00:05:00,-3.0
2025-02-14 17:45:00+00:00,6110.8,6109.0,6114.400000000001,6115.699999999999,1.8,0.4,6115.699999999999,2025-02-14 18:25:00+00:00,win,2.7222222222212396,TSL,"$6,458.88",$322.94,1.800000000000182,$879.13,"$7,338.01",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,788.01",bullish,0 days 00:40:00,4.899999999998727
2025-02-14 20:50:00+00:00,6115.1,6114.1,6117.1,6118.6,1.0,0.4,6118.6,2025-02-14 20:55:00+00:00,win,3.5,TSL,"$7,338.01",$366.90,1.0,"$1,284.15","$8,622.16",$0.00,"$3,450.00",$0.00,"$10,000.00","$12,072.16",bullish,0 days 00:05:00,3.5
2025-02-14 21:00:00+00:00,6115.6,6114.1,6118.6,,1.5,0.4,6114.1,2025-02-14 21:05:00+00:00,loss,-1.0,SL,"$8,622.16",$431.11,1.5,$-431.11,"$8,191.05",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,641.05",bullish,0 days 00:05:00,-1.5
2025-02-17 01:35:00+00:00,6122.9,6123.6,6121.499999999998,,0.7,0.5,6123.6,2025-02-17 01:40:00+00:00,loss,-1.0,SL,"$8,191.05",$409.55,0.7000000000007276,$-409.55,"$7,781.50",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,231.50",bearish,0 days 00:05:00,-0.7000000000007276
2025-02-17 05:40:00+00:00,6128.9,6127.8,6131.0999999999985,,1.1,0.5,6127.8,2025-02-17 06:05:00+00:00,loss,-1.0,SL,"$7,781.50",$389.07,1.0999999999994543,$-389.07,"$7,392.42",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,842.42",bullish,0 days 00:25:00,-1.0999999999994543
2025-02-17 09:45:00+00:00,6123.9,6125.6,6120.499999999998,,1.7,0.5,6125.6,2025-02-17 09:50:00+00:00,loss,-1.0,SL,"$7,392.42",$369.62,1.7000000000007276,$-369.62,"$7,022.80",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,472.80",bearish,0 days 00:05:00,-1.7000000000007276
2025-02-17 15:15:00+00:00,6122.3,6121.3,6124.3,6123.4,1.0,0.4,6123.4,2025-02-17 15:50:00+00:00,win,1.0999999999994543,TSL,"$7,022.80",$351.14,1.0,$386.25,"$7,409.05",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,859.05",bullish,0 days 00:35:00,1.0999999999994543
2025-02-17 16:00:00+00:00,6124.7,6125.4,6123.3,,0.7,0.4,6125.4,2025-02-17 16:05:00+00:00,loss,-1.0,SL,"$7,409.05",$370.45,0.6999999999998181,$-370.45,"$7,038.60",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,488.60",bearish,0 days 00:05:00,-0.6999999999998181
2025-02-17 17:15:00+00:00,6127.6,6126.6,6129.6,6127.9,1.0,0.4,6127.9,2025-02-17 17:45:00+00:00,win,0.2999999999992724,TSL,"$7,038.60",$351.93,1.0,$105.58,"$7,144.18",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,594.18",bullish,0 days 00:30:00,0.2999999999992724
2025-02-17 23:35:00+00:00,6122.2,6121.0,6124.599999999999,,1.2,0.5,6121.0,2025-02-17 23:40:00+00:00,loss,-1.0,SL,"$7,144.18",$357.21,1.199999999999818,$-357.21,"$6,786.97",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,236.97",bullish,0 days 00:05:00,-1.199999999999818
2025-02-18 08:40:00+00:00,6132.5,6130.0,6137.5,6132.05,2.5,0.5,6132.05,2025-02-18 09:25:00+00:00,loss,-0.17999999999992725,TSL,"$6,786.97",$339.35,2.5,$-61.08,"$6,725.89",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,175.89",bullish,0 days 00:45:00,-0.4499999999998181
2025-02-18 09:50:00+00:00,6130.7,6130.0,6132.099999999999,,0.7,0.5,6130.0,2025-02-18 09:55:00+00:00,loss,-1.0,SL,"$6,725.89",$336.29,0.6999999999998181,$-336.29,"$6,389.59",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,839.59",bullish,0 days 00:05:00,-0.6999999999998181
2025-02-18 10:00:00+00:00,6130.2,6129.0,6132.599999999999,,1.2,0.5,6129.0,2025-02-18 10:05:00+00:00,loss,-1.0,SL,"$6,389.59",$319.48,1.199999999999818,$-319.48,"$6,070.11",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,520.11",bullish,0 days 00:05:00,-1.199999999999818
2025-02-18 11:50:00+00:00,6134.5,6133.4,6136.700000000001,,1.1,0.5,6133.4,2025-02-18 11:55:00+00:00,loss,-1.0,SL,"$6,070.11",$303.51,1.1000000000003638,$-303.51,"$5,766.61",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,216.61",bullish,0 days 00:05:00,-1.1000000000003638
2025-02-18 12:05:00+00:00,6134.2,6133.4,6135.8,6134.6,0.8,0.5,6134.6,2025-02-18 12:15:00+00:00,win,0.5000000000005684,TSL,"$5,766.61",$288.33,0.8000000000001819,$144.17,"$5,910.77",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,360.77",bullish,0 days 00:10:00,0.4000000000005457
2025-02-18 13:00:00+00:00,6137.0,6136.4,6138.200000000001,,0.6,0.5,6136.4,2025-02-18 13:05:00+00:00,loss,-1.0,SL,"$5,910.77",$295.54,0.6000000000003638,$-295.54,"$5,615.24",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,065.24",bullish,0 days 00:05:00,-0.6000000000003638
2025-02-18 15:05:00+00:00,6115.4,6112.4,6121.4,6113.7,3.0,0.4,6113.7,2025-02-18 15:15:00+00:00,loss,-0.566666666666606,TSL,"$5,615.24",$280.76,3.0,$-159.10,"$5,456.14",$0.00,"$3,450.00",$0.00,"$10,000.00","$8,906.14",bullish,0 days 00:10:00,-1.699999999999818
2025-02-18 15:50:00+00:00,6116.4,6113.7,6121.799999999999,6118.65,2.7,0.4,6118.65,2025-02-18 16:20:00+00:00,win,0.8333333333333894,TSL,"$5,456.14",$272.81,2.699999999999818,$227.34,"$5,683.48",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,133.48",bullish,0 days 00:30:00,2.25
2025-02-18 18:10:00+00:00,6119.3,6123.7,6110.500000000001,6109.599999999999,4.4,0.4,6109.599999999999,2025-02-18 19:20:00+00:00,win,2.2045454545458023,TSL,"$5,683.48",$284.17,4.399999999999636,$626.47,"$6,309.95",$0.00,"$3,450.00",$0.00,"$10,000.00","$9,759.95",bearish,0 days 01:10:00,9.700000000000728
2025-02-18 20:20:00+00:00,6117.9,6113.7,6126.299999999999,6135.9,4.2,0.4,6135.9,2025-02-19 07:00:00+00:00,win,4.285714285714471,TSL,"$6,309.95",$315.50,4.199999999999818,"$1,352.13","$7,662.08",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,112.08",bullish,0 days 10:40:00,18.0
2025-02-19 07:05:00+00:00,6137.9,6136.2,6141.299999999999,,1.7,0.5,6136.2,2025-02-19 07:10:00+00:00,loss,-1.0,SL,"$7,662.08",$383.10,1.699999999999818,$-383.10,"$7,278.98",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,728.98",bullish,0 days 00:05:00,-1.699999999999818
2025-02-19 07:25:00+00:00,6137.4,6136.8,6138.5999999999985,6137.5,0.6,0.5,6137.5,2025-02-19 07:35:00+00:00,win,0.16666666666742458,TSL,"$7,278.98",$363.95,0.5999999999994543,$60.66,"$7,339.64",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,789.64",bullish,0 days 00:10:00,0.1000000000003638
2025-02-19 07:45:00+00:00,6137.6,6136.6,6139.6,,1.0,0.5,6136.6,2025-02-19 07:50:00+00:00,loss,-1.0,SL,"$7,339.64",$366.98,1.0,$-366.98,"$6,972.65",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,422.65",bullish,0 days 00:05:00,-1.0
2025-02-19 08:45:00+00:00,6138.9,6139.8,6137.0999999999985,6137.950000000001,0.9,0.5,6137.950000000001,2025-02-19 08:55:00+00:00,win,1.0555555555537028,TSL,"$6,972.65",$348.63,0.9000000000005457,$368.00,"$7,340.66",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,790.66",bearish,0 days 00:10:00,0.9499999999989086
2025-02-19 09:00:00+00:00,6137.6,6136.4,6140.000000000002,,1.2,0.5,6136.4,2025-02-19 09:05:00+00:00,loss,-1.0,SL,"$7,340.66",$367.03,1.2000000000007276,$-367.03,"$6,973.62",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,423.62",bullish,0 days 00:05:00,-1.2000000000007276
2025-02-19 11:20:00+00:00,6126.6,6127.2,6125.4000000000015,6125.0999999999985,0.6,0.5,6125.0999999999985,2025-02-19 11:30:00+00:00,win,2.5000000000053055,TSL,"$6,973.62",$348.68,0.5999999999994543,$871.70,"$7,845.33",$0.00,"$3,450.00",$0.00,"$10,000.00","$11,295.33",bearish,0 days 00:10:00,1.500000000001819
2025-02-19 13:05:00+00:00,6128.9,6124.8,6137.0999999999985,,4.1,0.5,6124.8,2025-02-19 13:15:00+00:00,loss,-1.0,SL,"$7,845.33",$392.27,4.099999999999454,$-392.27,"$7,453.06",$0.00,"$3,450.00",$0.00,"$10,000.00","$10,903.06",bullish,0 days 00:10:00,-4.099999999999454
